move,version_group,language,flavor_text
headbutt,x-y,ja-hrkt,"あたまを　つきだして
まっすぐ　つっこんで　こうげきする。
あいてを　ひるませる　ことが　ある。"
headbutt,x-y,ko,"머리를 내밀어
곧장 돌진하여 공격한다.
상대를 풀죽게 만들 때가 있다."
headbutt,x-y,fr,"Le lanceur donne un coup de tête.
Peut apeurer l’ennemi."
headbutt,x-y,de,"Rammt das Ziel mit einer Kopfnuss.
Ziel schreckt eventuell zurück."
headbutt,x-y,es,"Lanza un potente cabezazo que puede hacer
retroceder al objetivo."
headbutt,x-y,it,"Chi la usa si lancia diritto di testa contro
il bersaglio. Può anche farlo tentennare."
headbutt,x-y,en,"The user sticks out its head and attacks
by charging straight into the target.
This may also make the target flinch."
headbutt,x-y,ja,"頭を　突きだして
まっすぐ　つっこんで　攻撃する。
相手を　ひるませることが　ある。"
headbutt,x-y,es-419,"Lanza un potente cabezazo que puede hacer
retroceder al objetivo."
headbutt,omega-ruby-alpha-sapphire,ja-hrkt,"あたまを　つきだして
まっすぐ　つっこんで　こうげきする。
あいてを　ひるませる　ことが　ある。"
headbutt,omega-ruby-alpha-sapphire,ko,"머리를 내밀어
곧장 돌진하여 공격한다.
상대를 풀죽게 만들 때가 있다."
headbutt,omega-ruby-alpha-sapphire,fr,"Le lanceur donne un coup de tête.
Peut apeurer l’ennemi."
headbutt,omega-ruby-alpha-sapphire,de,"Rammt das Ziel mit einer Kopfnuss.
Ziel schreckt eventuell zurück."
headbutt,omega-ruby-alpha-sapphire,es,"Lanza un potente cabezazo que puede hacer
retroceder al objetivo."
headbutt,omega-ruby-alpha-sapphire,it,"Chi la usa si lancia diritto di testa contro
il bersaglio. Può anche farlo tentennare."
headbutt,omega-ruby-alpha-sapphire,en,"The user sticks out its head and attacks
by charging straight into the target.
This may also make the target flinch."
headbutt,omega-ruby-alpha-sapphire,ja,"頭を　突きだして
まっすぐ　つっこんで　攻撃する。
相手を　ひるませることが　ある。"
headbutt,omega-ruby-alpha-sapphire,es-419,"Lanza un potente cabezazo que puede hacer
retroceder al objetivo."
headbutt,sun-moon,ja-hrkt,"あたまを　つきだして
まっすぐ　つっこんで　こうげきする。
あいてを　ひるませる　ことが　ある。"
headbutt,sun-moon,ko,"머리를 내밀어
곧장 돌진하여 공격한다.
상대를 풀죽게 만들 때가 있다."
headbutt,sun-moon,zh-hant,"將頭伸出，
直直衝向對手進行攻擊。
有時會讓對手畏縮。"
headbutt,sun-moon,fr,"Le lanceur donne un coup de tête.
Peut apeurer l’ennemi."
headbutt,sun-moon,de,"Rammt das Ziel mit einer Kopfnuss. Ziel schreckt
eventuell zurück."
headbutt,sun-moon,es,"Lanza un potente cabezazo que puede hacer
retroceder al objetivo."
headbutt,sun-moon,it,"Chi la usa si lancia diritto di testa contro
il bersaglio. Può anche farlo tentennare."
headbutt,sun-moon,en,"The user sticks out its head and attacks by charging
straight into the target. This may also make the
target flinch."
headbutt,sun-moon,ja,"頭を　突きだして
まっすぐ　つっこんで　攻撃する。
相手を　ひるませることが　ある。"
headbutt,sun-moon,zh-hans,"将头伸出，
笔直地扑向对手进行攻击。
有时会使对手畏缩。"
headbutt,sun-moon,es-419,"Lanza un potente cabezazo que puede hacer
retroceder al objetivo."
headbutt,ultra-sun-ultra-moon,ja-hrkt,"あたまを　つきだして
まっすぐ　つっこんで　こうげきする。
あいてを　ひるませる　ことが　ある。"
headbutt,ultra-sun-ultra-moon,ko,"머리를 내밀어
곧장 돌진하여 공격한다.
상대를 풀죽게 만들 때가 있다."
headbutt,ultra-sun-ultra-moon,zh-hant,"將頭伸出，
直直衝向對手進行攻擊。
有時會讓對手畏縮。"
headbutt,ultra-sun-ultra-moon,fr,"Le lanceur donne un coup de tête.
Peut apeurer l’ennemi."
headbutt,ultra-sun-ultra-moon,de,"Rammt das Ziel mit einer Kopfnuss. Ziel schreckt
eventuell zurück."
headbutt,ultra-sun-ultra-moon,es,"Lanza un potente cabezazo que puede hacer
retroceder al objetivo."
headbutt,ultra-sun-ultra-moon,it,"Chi la usa si lancia diritto di testa contro
il bersaglio. Può anche farlo tentennare."
headbutt,ultra-sun-ultra-moon,en,"The user sticks out its head and attacks by charging
straight into the target. This may also make the
target flinch."
headbutt,ultra-sun-ultra-moon,ja,"頭を　突きだして
まっすぐ　つっこんで　攻撃する。
相手を　ひるませることが　ある。"
headbutt,ultra-sun-ultra-moon,zh-hans,"将头伸出，
笔直地扑向对手进行攻击。
有时会使对手畏缩。"
headbutt,ultra-sun-ultra-moon,es-419,"Lanza un potente cabezazo que puede hacer
retroceder al objetivo."
headbutt,lets-go-pikachu-lets-go-eevee,ja-hrkt,"あたまを　つきだして
まっすぐ　つっこんで　こうげきする。
あいてを　ひるませる　ことが　ある。"
headbutt,lets-go-pikachu-lets-go-eevee,ko,"머리를 내밀어
곧장 돌진하여 공격한다.
상대를 풀죽게 만들 때가 있다."
headbutt,lets-go-pikachu-lets-go-eevee,zh-hant,"將頭伸出，
直直衝向對手進行攻擊。
有時會讓對手畏縮。"
headbutt,lets-go-pikachu-lets-go-eevee,fr,"Le lanceur donne un coup de tête.
Peut apeurer l’ennemi."
headbutt,lets-go-pikachu-lets-go-eevee,de,"Rammt das Ziel mit einer Kopfnuss. Ziel schreckt
eventuell zurück."
headbutt,lets-go-pikachu-lets-go-eevee,es,"Lanza un potente cabezazo que puede hacer
retroceder al objetivo."
headbutt,lets-go-pikachu-lets-go-eevee,it,"Chi la usa si lancia diritto di testa contro
il bersaglio. Può anche farlo tentennare."
headbutt,lets-go-pikachu-lets-go-eevee,en,"The user sticks out its head and attacks by charging
straight into the target. This may also make the
target flinch."
headbutt,lets-go-pikachu-lets-go-eevee,ja,"頭を　突きだして
まっすぐ　つっこんで　攻撃する。
相手を　ひるませることが　ある。"
headbutt,lets-go-pikachu-lets-go-eevee,zh-hans,"将头伸出，
笔直地扑向对手进行攻击。
有时会使对手畏缩。"
headbutt,lets-go-pikachu-lets-go-eevee,es-419,"Lanza un potente cabezazo que puede hacer
retroceder al objetivo."
headbutt,sword-shield,ja-hrkt,"あたまを　つきだして
まっすぐ　つっこんで　こうげきする。
あいてを　ひるませる　ことが　ある。"
headbutt,sword-shield,ko,"머리를 내밀어
곧장 돌진하여 공격한다.
상대를 풀죽게 만들 때가 있다."
headbutt,sword-shield,zh-hant,"將頭伸出，
直直衝向對手進行攻擊。
有時會讓對手畏縮。"
headbutt,sword-shield,fr,"Le lanceur donne un coup de tête.
Peut apeurer l’ennemi."
headbutt,sword-shield,de,"Rammt das Ziel mit einer Kopfnuss. Ziel schreckt
eventuell zurück."
headbutt,sword-shield,es,Potente cabezazo que puede amedrentar al objetivo.
headbutt,sword-shield,it,"Chi la usa si lancia diritto di testa contro
il bersaglio. Può anche farlo tentennare."
headbutt,sword-shield,en,"The user sticks out its head and attacks by charging
straight into the target. This may also make the
target flinch."
headbutt,sword-shield,ja,"頭を　突きだして
まっすぐ　つっこんで　攻撃する。
相手を　ひるませることが　ある。"
headbutt,sword-shield,zh-hans,"将头伸出，
笔直地扑向对手进行攻击。
有时会使对手畏缩。"
headbutt,sword-shield,es-419,Potente cabezazo que puede amedrentar al objetivo.
headbutt,scarlet-violet,en,The user sticks out its head and attacks by charging straight into the target. This may also make the target flinch.
horn-attack,gold-silver,en,"An attack using a
horn to jab."
horn-attack,crystal,en,"An attack using a
horn to jab."
horn-attack,ruby-sapphire,en,"Jabs the foe with sharp
horns."
horn-attack,emerald,en,"Jabs the foe with sharp
horns."
horn-attack,firered-leafgreen,en,"The foe is jabbed
with a sharply
pointed horn to
inflict damage."
horn-attack,diamond-pearl,en,"The foe is jabbed
with a sharply
pointed horn to
inflict damage."
horn-attack,platinum,en,"The foe is jabbed
with a sharply
pointed horn to
inflict damage."
horn-attack,heartgold-soulsilver,en,"The foe is jabbed
with a sharply
pointed horn to
inflict damage."
horn-attack,black-white,fr,"Frappe l’ennemi d’un coup de corne
pointue pour infliger des dégâts."
horn-attack,black-white,en,"The target is jabbed with a sharply
pointed horn to inflict damage."
horn-attack,black-2-white-2,en,"The target is jabbed with a sharply
pointed horn to inflict damage."
horn-attack,x-y,ja-hrkt,"するどく　とがった　つので
あいてを　こうげきする。"
horn-attack,x-y,ko,"날카롭고 뾰족한 뿔로
상대를 공격한다."
horn-attack,x-y,fr,"Frappe l’ennemi d’un coup de corne pointue pour
infliger des dégâts."
horn-attack,x-y,de,Spießt das Ziel mit einem spitzen Horn auf.
horn-attack,x-y,es,Ataca al objetivo con una cornada.
horn-attack,x-y,it,"Danneggia il bersaglio infilzandolo con un corno
affilato."
horn-attack,x-y,en,"The target is jabbed with a sharply
pointed horn to inflict damage."
horn-attack,x-y,ja,"鋭く　とがった　つので
相手を　攻撃する。"
horn-attack,x-y,es-419,Ataca al objetivo con una cornada.
horn-attack,omega-ruby-alpha-sapphire,ja-hrkt,"するどく　とがった　つので
あいてを　こうげきする。"
horn-attack,omega-ruby-alpha-sapphire,ko,"날카롭고 뾰족한 뿔로
상대를 공격한다."
horn-attack,omega-ruby-alpha-sapphire,fr,"Frappe l’ennemi d’un coup de corne pointue pour
infliger des dégâts."
horn-attack,omega-ruby-alpha-sapphire,de,Spießt das Ziel mit einem spitzen Horn auf.
horn-attack,omega-ruby-alpha-sapphire,es,Ataca al objetivo con una cornada.
horn-attack,omega-ruby-alpha-sapphire,it,"Danneggia il bersaglio infilzandolo con un corno
affilato."
horn-attack,omega-ruby-alpha-sapphire,en,"The target is jabbed with a sharply
pointed horn to inflict damage."
horn-attack,omega-ruby-alpha-sapphire,ja,"鋭く　とがった　つので
相手を　攻撃する。"
horn-attack,omega-ruby-alpha-sapphire,es-419,Ataca al objetivo con una cornada.
horn-attack,sun-moon,ja-hrkt,"するどく　とがった　つので
あいてを　こうげきする。"
horn-attack,sun-moon,ko,"날카롭고 뾰족한 뿔로
상대를 공격한다."
horn-attack,sun-moon,zh-hant,用尖銳的角攻擊對手。
horn-attack,sun-moon,fr,"Frappe l’ennemi d’un coup de corne pointue pour
infliger des dégâts."
horn-attack,sun-moon,de,Spießt das Ziel mit einem spitzen Horn auf.
horn-attack,sun-moon,es,Ataca al objetivo con una cornada.
horn-attack,sun-moon,it,"Danneggia il bersaglio infilzandolo con un corno
affilato."
horn-attack,sun-moon,en,"The target is jabbed with a sharply pointed horn to
inflict damage."
horn-attack,sun-moon,ja,"鋭く　とがった　つので
相手を　攻撃する。"
horn-attack,sun-moon,zh-hans,用尖锐的角攻击对手。
horn-attack,sun-moon,es-419,Ataca al objetivo con una cornada.
horn-attack,ultra-sun-ultra-moon,ja-hrkt,"するどく　とがった　つので
あいてを　こうげきする。"
horn-attack,ultra-sun-ultra-moon,ko,"날카롭고 뾰족한 뿔로
상대를 공격한다."
horn-attack,ultra-sun-ultra-moon,zh-hant,用尖銳的角攻擊對手。
horn-attack,ultra-sun-ultra-moon,fr,"Frappe l’ennemi d’un coup de corne pointue pour
infliger des dégâts."
horn-attack,ultra-sun-ultra-moon,de,Spießt das Ziel mit einem spitzen Horn auf.
horn-attack,ultra-sun-ultra-moon,es,Ataca al objetivo con una cornada.
horn-attack,ultra-sun-ultra-moon,it,"Danneggia il bersaglio infilzandolo con un corno
affilato."
horn-attack,ultra-sun-ultra-moon,en,"The target is jabbed with a sharply pointed horn to
inflict damage."
horn-attack,ultra-sun-ultra-moon,ja,"鋭く　とがった　つので
相手を　攻撃する。"
horn-attack,ultra-sun-ultra-moon,zh-hans,用尖锐的角攻击对手。
horn-attack,ultra-sun-ultra-moon,es-419,Ataca al objetivo con una cornada.
horn-attack,lets-go-pikachu-lets-go-eevee,ja-hrkt,"するどく　とがった　つので
あいてを　こうげきする。"
horn-attack,lets-go-pikachu-lets-go-eevee,ko,"날카롭고 뾰족한 뿔로
상대를 공격한다."
horn-attack,lets-go-pikachu-lets-go-eevee,zh-hant,用尖銳的角攻擊對手。
horn-attack,lets-go-pikachu-lets-go-eevee,fr,"Frappe l’ennemi d’un coup de corne pointue pour
infliger des dégâts."
horn-attack,lets-go-pikachu-lets-go-eevee,de,Spießt das Ziel mit einem spitzen Horn auf.
horn-attack,lets-go-pikachu-lets-go-eevee,es,Ataca al objetivo con una cornada.
horn-attack,lets-go-pikachu-lets-go-eevee,it,"Danneggia il bersaglio infilzandolo con un corno
affilato."
horn-attack,lets-go-pikachu-lets-go-eevee,en,"The target is jabbed with a sharply pointed horn to
inflict damage."
horn-attack,lets-go-pikachu-lets-go-eevee,ja,"鋭く　とがった　つので
相手を　攻撃する。"
horn-attack,lets-go-pikachu-lets-go-eevee,zh-hans,用尖锐的角攻击对手。
horn-attack,lets-go-pikachu-lets-go-eevee,es-419,Ataca al objetivo con una cornada.
horn-attack,sword-shield,ja-hrkt,"するどく　とがった　つので
あいてを　こうげきする。"
horn-attack,sword-shield,ko,"날카롭고 뾰족한 뿔로
상대를 공격한다."
horn-attack,sword-shield,zh-hant,用尖銳的角攻擊對手。
horn-attack,sword-shield,fr,"Frappe l’ennemi d’un coup de corne pointue pour
infliger des dégâts."
horn-attack,sword-shield,de,Spießt das Ziel mit einem spitzen Horn auf.
horn-attack,sword-shield,es,Ataca al objetivo con una cornada.
horn-attack,sword-shield,it,"Danneggia il bersaglio infilzandolo con un corno
affilato."
horn-attack,sword-shield,en,"The target is jabbed with a sharply pointed horn to
inflict damage."
horn-attack,sword-shield,ja,"鋭く　とがった　つので
相手を　攻撃する。"
horn-attack,sword-shield,zh-hans,用尖锐的角攻击对手。
horn-attack,sword-shield,es-419,Ataca al objetivo con una cornada.
horn-attack,scarlet-violet,en,The target is jabbed with a sharply pointed horn to inflict damage.
fury-attack,gold-silver,en,"Jabs the target
2-5 times."
fury-attack,crystal,en,"Jabs the target
2-5 times."
fury-attack,ruby-sapphire,en,"Jabs the foe 2 to 5 times
with sharp horns, etc."
fury-attack,emerald,en,"Jabs the foe 2 to 5 times
with sharp horns, etc."
fury-attack,firered-leafgreen,en,"The foe is jabbed
repeatedly with a
horn or beak two to
five times."
fury-attack,diamond-pearl,en,"The foe is jabbed
repeatedly with a
horn or beak two to
five times in a row."
fury-attack,platinum,en,"The foe is jabbed
repeatedly with a
horn or beak two to
five times in a row."
fury-attack,heartgold-soulsilver,en,"The foe is jabbed
repeatedly with a
horn or beak two to
five times in a row."
fury-attack,black-white,fr,"Frappe l’ennemi 2 à 5 fois d’affilée
avec un bec ou une corne."
fury-attack,black-white,en,"The target is jabbed repeatedly with a
horn or beak two to five times in a row."
fury-attack,black-2-white-2,en,"The target is jabbed repeatedly with a
horn or beak two to five times in a row."
fury-attack,x-y,ja-hrkt,"つのや　くちばしで
あいてを　つついて　こうげきする。
２ー５かいの　あいだ　れんぞくで　だす。"
fury-attack,x-y,ko,"뿔이나 부리로
상대를 찔러서 공격한다.
2-5회 동안 연속으로 쓴다."
fury-attack,x-y,fr,"Frappe l’ennemi deux à cinq fois d’affilée avec
un bec ou une corne, par exemple."
fury-attack,x-y,de,"Spießt das Ziel zwei- bis fünfmal mit spitzem Horn
oder Schnabel auf."
fury-attack,x-y,es,Cornea al objetivo de dos a cinco veces.
fury-attack,x-y,it,"Infilza il bersaglio con corna affilate o con il becco
da due a cinque volte di fila."
fury-attack,x-y,en,"The target is jabbed repeatedly with a
horn or beak two to five times in a row."
fury-attack,x-y,ja,"つのや　くちばしで
相手を　つついて　攻撃する。
２ー５回の　あいだ　連続で　だす。"
fury-attack,x-y,es-419,Cornea al objetivo de dos a cinco veces.
fury-attack,omega-ruby-alpha-sapphire,ja-hrkt,"つのや　くちばしで
あいてを　つついて　こうげきする。
２ー５かいの　あいだ　れんぞくで　だす。"
fury-attack,omega-ruby-alpha-sapphire,ko,"뿔이나 부리로
상대를 찔러서 공격한다.
2-5회 동안 연속으로 쓴다."
fury-attack,omega-ruby-alpha-sapphire,fr,"Frappe l’ennemi deux à cinq fois d’affilée avec
un bec ou une corne, par exemple."
fury-attack,omega-ruby-alpha-sapphire,de,"Spießt das Ziel zwei- bis fünfmal mit spitzem Horn
oder Schnabel auf."
fury-attack,omega-ruby-alpha-sapphire,es,Cornea al objetivo de dos a cinco veces.
fury-attack,omega-ruby-alpha-sapphire,it,"Infilza il bersaglio con corna affilate o con il becco
da due a cinque volte di fila."
fury-attack,omega-ruby-alpha-sapphire,en,"The target is jabbed repeatedly with a
horn or beak two to five times in a row."
fury-attack,omega-ruby-alpha-sapphire,ja,"つのや　くちばしで
相手を　つついて　攻撃する。
２ー５回の　あいだ　連続で　だす。"
fury-attack,omega-ruby-alpha-sapphire,es-419,Cornea al objetivo de dos a cinco veces.
fury-attack,sun-moon,ja-hrkt,"つのや　くちばしで
あいてを　つついて　こうげきする。
２ー５かいの　あいだ　れんぞくで　だす。"
fury-attack,sun-moon,ko,"뿔이나 부리로
상대를 찔러서 공격한다.
2-5회 동안 연속으로 쓴다."
fury-attack,sun-moon,zh-hant,"用角或喙
刺向對手進行攻擊。
連續攻擊２～５次。"
fury-attack,sun-moon,fr,"Frappe l’ennemi deux à cinq fois d’affilée avec
un bec ou une corne, par exemple."
fury-attack,sun-moon,de,"Spießt das Ziel zwei- bis fünfmal mit spitzem Horn
oder Schnabel auf."
fury-attack,sun-moon,es,Cornea al objetivo de dos a cinco veces.
fury-attack,sun-moon,it,"Infilza il bersaglio con corna affilate o con il becco
da due a cinque volte di fila."
fury-attack,sun-moon,en,"The target is jabbed repeatedly with a horn or beak
two to five times in a row."
fury-attack,sun-moon,ja,"つのや　くちばしで
相手を　つついて　攻撃する。
２ー５回の　間　連続で　だす。"
fury-attack,sun-moon,zh-hans,"用角或喙
刺向对手进行攻击。
连续攻击２～５次。"
fury-attack,sun-moon,es-419,Cornea al objetivo de dos a cinco veces.
fury-attack,ultra-sun-ultra-moon,ja-hrkt,"つのや　くちばしで
あいてを　つついて　こうげきする。
２ー５かいの　あいだ　れんぞくで　だす。"
fury-attack,ultra-sun-ultra-moon,ko,"뿔이나 부리로
상대를 찔러서 공격한다.
2-5회 동안 연속으로 쓴다."
fury-attack,ultra-sun-ultra-moon,zh-hant,"用角或喙
刺向對手進行攻擊。
連續攻擊２～５次。"
fury-attack,ultra-sun-ultra-moon,fr,"Frappe l’ennemi deux à cinq fois d’affilée avec
un bec ou une corne, par exemple."
fury-attack,ultra-sun-ultra-moon,de,"Spießt das Ziel zwei- bis fünfmal mit spitzem Horn
oder Schnabel auf."
fury-attack,ultra-sun-ultra-moon,es,Cornea al objetivo de dos a cinco veces.
fury-attack,ultra-sun-ultra-moon,it,"Infilza il bersaglio con corna affilate o con il becco
da due a cinque volte di fila."
fury-attack,ultra-sun-ultra-moon,en,"The target is jabbed repeatedly with a horn or beak
two to five times in a row."
fury-attack,ultra-sun-ultra-moon,ja,"つのや　くちばしで
相手を　つついて　攻撃する。
２ー５回の　間　連続で　だす。"
fury-attack,ultra-sun-ultra-moon,zh-hans,"用角或喙
刺向对手进行攻击。
连续攻击２～５次。"
fury-attack,ultra-sun-ultra-moon,es-419,Cornea al objetivo de dos a cinco veces.
fury-attack,lets-go-pikachu-lets-go-eevee,ja-hrkt,"つのや　くちばしで
あいてを　つついて　こうげきする。
２ー５かいの　あいだ　れんぞくで　だす。"
fury-attack,lets-go-pikachu-lets-go-eevee,ko,"뿔이나 부리로
상대를 찔러서 공격한다.
2-5회 동안 연속으로 쓴다."
fury-attack,lets-go-pikachu-lets-go-eevee,zh-hant,"用角或喙
刺向對手進行攻擊。
連續攻擊２～５次。"
fury-attack,lets-go-pikachu-lets-go-eevee,fr,"Frappe l’ennemi deux à cinq fois d’affilée avec un bec
ou une corne, par exemple."
fury-attack,lets-go-pikachu-lets-go-eevee,de,"Spießt das Ziel zwei- bis fünfmal mit spitzem Horn
oder Schnabel auf."
fury-attack,lets-go-pikachu-lets-go-eevee,es,Cornea al objetivo de dos a cinco veces.
fury-attack,lets-go-pikachu-lets-go-eevee,it,"Infilza il bersaglio con corna affilate o con il becco
da due a cinque volte di fila."
fury-attack,lets-go-pikachu-lets-go-eevee,en,"The target is jabbed repeatedly with a horn or beak
two to five times in a row."
fury-attack,lets-go-pikachu-lets-go-eevee,ja,"つのや　くちばしで
相手を　つついて　攻撃する。
２ー５回の　間　連続で　だす。"
fury-attack,lets-go-pikachu-lets-go-eevee,zh-hans,"用角或喙
刺向对手进行攻击。
连续攻击２～５次。"
fury-attack,lets-go-pikachu-lets-go-eevee,es-419,Cornea al objetivo de dos a cinco veces.
fury-attack,sword-shield,ja-hrkt,"つのや　くちばしで
あいてを　つついて　こうげきする。
２ー５かいの　あいだ　れんぞくで　だす。"
fury-attack,sword-shield,ko,"뿔이나 부리로
상대를 찔러서 공격한다.
2-5회 동안 연속으로 쓴다."
fury-attack,sword-shield,zh-hant,"用角或喙
刺向對手進行攻擊。
連續攻擊２～５次。"
fury-attack,sword-shield,fr,"Frappe l’ennemi deux à cinq fois d’affilée avec un bec
ou une corne, par exemple."
fury-attack,sword-shield,de,"Spießt das Ziel zwei- bis fünfmal mit spitzem Horn
oder Schnabel auf."
fury-attack,sword-shield,es,Cornea al objetivo de dos a cinco veces.
fury-attack,sword-shield,it,"Infilza il bersaglio con corna affilate o con il becco
da due a cinque volte di fila."
fury-attack,sword-shield,en,"The target is jabbed repeatedly with a horn or beak
two to five times in a row."
fury-attack,sword-shield,ja,"つのや　くちばしで
相手を　つついて　攻撃する。
２ー５回の　間　連続で　だす。"
fury-attack,sword-shield,zh-hans,"用角或喙
刺向对手进行攻击。
连续攻击２～５次。"
fury-attack,sword-shield,es-419,Cornea al objetivo de dos a cinco veces.
fury-attack,scarlet-violet,en,"The user attacks by jabbing the target with a horn, a beak, or the like. This move hits two to five times in a row."
horn-drill,gold-silver,en,"A one-hit KO,
drill attack."
horn-drill,crystal,en,"A one-hit KO,
drill attack."
horn-drill,ruby-sapphire,en,"A one-hit KO attack that
uses a horn like a drill."
horn-drill,emerald,en,"A one-hit KO attack that
uses a horn like a drill."
horn-drill,firered-leafgreen,en,"The horn is rotated
like a drill to ram.
The foe will faint
if it hits."
horn-drill,diamond-pearl,en,"The foe is stabbed
with a horn rotating
like a drill.
The foe instantly
faints if it hits."
horn-drill,platinum,en,"The foe is stabbed
with a horn rotating
like a drill.
The foe instantly
faints if it hits."
horn-drill,heartgold-soulsilver,en,"The foe is stabbed
with a horn rotating
like a drill.
The foe instantly
faints if it hits."
horn-drill,black-white,fr,"Un coup de corne en vrille qui empale
l’ennemi, le mettant K.O. sur le coup
s’il est touché."
horn-drill,black-white,en,"The user stabs the target with a horn
that rotates like a drill.
If it hits, the target faints instantly."
horn-drill,black-2-white-2,en,"The user stabs the target with a horn
that rotates like a drill.
If it hits, the target faints instantly."
horn-drill,x-y,ja-hrkt,"かいてんする　つのを
あいてに　つきさして　こうげきする。
あたれば　いちげきで　ひんしに　する。"
horn-drill,x-y,ko,"회전하는 뿔을
상대에게 꿰찔러서 공격한다.
맞으면 일격에 기절한다."
horn-drill,x-y,fr,"Un coup de corne en vrille qui empale l’ennemi,
le mettant K.O. sur le coup s’il est touché."
horn-drill,x-y,de,"K.O.-Attacke, bei der ein Horn als Bohrer
eingesetzt wird."
horn-drill,x-y,es,"Ataque con taladro que fulmina en un golpe al
objetivo si le toca."
horn-drill,x-y,it,"Colpisce il bersaglio con un corno perforante come
un trapano. Se il colpo va a segno, il Pokémon
colpito va KO."
horn-drill,x-y,en,"The user stabs the target with a horn
that rotates like a drill. The target
faints instantly if this attack hits."
horn-drill,x-y,ja,"回転する　つのを
相手に　突き刺して　攻撃する。
当たれば　一撃で　ひんしに　する。"
horn-drill,x-y,es-419,"Ataque con taladro que fulmina en un golpe al
objetivo si le toca."
horn-drill,omega-ruby-alpha-sapphire,ja-hrkt,"かいてんする　つのを
あいてに　つきさして　こうげきする。
あたれば　いちげきで　ひんしに　する。"
horn-drill,omega-ruby-alpha-sapphire,ko,"회전하는 뿔을
상대에게 꿰찔러서 공격한다.
맞으면 일격에 기절한다."
horn-drill,omega-ruby-alpha-sapphire,fr,"Un coup de corne en vrille qui empale l’ennemi,
le mettant K.O. sur le coup s’il est touché."
horn-drill,omega-ruby-alpha-sapphire,de,"K.O.-Attacke, bei der ein Horn als Bohrer
eingesetzt wird."
horn-drill,omega-ruby-alpha-sapphire,es,"Ataque con taladro que fulmina en un golpe al
objetivo si le toca."
horn-drill,omega-ruby-alpha-sapphire,it,"Colpisce il bersaglio con un corno perforante
come un trapano. Se il colpo va a segno,
il Pokémon colpito va KO."
horn-drill,omega-ruby-alpha-sapphire,en,"The user stabs the target with a horn
that rotates like a drill. The target
faints instantly if this attack hits."
horn-drill,omega-ruby-alpha-sapphire,ja,"回転する　つのを
相手に　突き刺して　攻撃する。
当たれば　一撃で　ひんしに　する。"
horn-drill,omega-ruby-alpha-sapphire,es-419,"Ataque con taladro que fulmina en un golpe al
objetivo si le toca."
horn-drill,sun-moon,ja-hrkt,"かいてんする　つのを
あいてに　つきさして　こうげきする。
あたれば　いちげきで　ひんしに　する。"
horn-drill,sun-moon,ko,"회전하는 뿔을
상대에게 꿰찔러서 공격한다.
맞으면 일격에 기절한다."
horn-drill,sun-moon,zh-hant,"用旋轉的角
刺進對手進行攻擊。
只要命中就會一擊瀕死。"
horn-drill,sun-moon,fr,"Un coup de corne en vrille qui empale l’ennemi,
le mettant K.O. sur le coup s’il est touché."
horn-drill,sun-moon,de,"Attacke, bei der ein Horn als Bohrer eingesetzt wird.
Ist sie erfolgreich, führt sie zu einem K.O."
horn-drill,sun-moon,es,"Ataque con un cuerno giratorio que fulmina de un
solo golpe al objetivo si lo alcanza."
horn-drill,sun-moon,it,"Colpisce il bersaglio con un corno perforante
come un trapano. Se il colpo va a segno,
il Pokémon colpito va KO."
horn-drill,sun-moon,en,"The user stabs the target with a horn that rotates
like a drill. The target faints instantly if this
attack hits."
horn-drill,sun-moon,ja,"回転する　つのを
相手に　突き刺して　攻撃する。
当たれば　一撃で　ひんしに　する。"
horn-drill,sun-moon,zh-hans,"用旋转的角
刺入对手进行攻击。
只要命中就会一击濒死。"
horn-drill,sun-moon,es-419,"Ataque con un cuerno giratorio que fulmina de un
solo golpe al objetivo si lo alcanza."
horn-drill,ultra-sun-ultra-moon,ja-hrkt,"かいてんする　つのを
あいてに　つきさして　こうげきする。
あたれば　いちげきで　ひんしに　する。"
horn-drill,ultra-sun-ultra-moon,ko,"회전하는 뿔을
상대에게 꿰찔러서 공격한다.
맞으면 일격에 기절한다."
horn-drill,ultra-sun-ultra-moon,zh-hant,"用旋轉的角
刺進對手進行攻擊。
只要命中就會一擊瀕死。"
horn-drill,ultra-sun-ultra-moon,fr,"Un coup de corne en vrille qui empale l’ennemi,
le mettant K.O. sur le coup s’il est touché."
horn-drill,ultra-sun-ultra-moon,de,"Attacke, bei der ein Horn als Bohrer eingesetzt wird.
Ist sie erfolgreich, führt sie zu einem K.O."
horn-drill,ultra-sun-ultra-moon,es,"Ataque con un cuerno giratorio que fulmina de un
solo golpe al objetivo si lo alcanza."
horn-drill,ultra-sun-ultra-moon,it,"Colpisce il bersaglio con un corno perforante
come un trapano. Se il colpo va a segno,
il Pokémon colpito va KO."
horn-drill,ultra-sun-ultra-moon,en,"The user stabs the target with a horn that rotates
like a drill. The target faints instantly if this
attack hits."
horn-drill,ultra-sun-ultra-moon,ja,"回転する　つのを
相手に　突き刺して　攻撃する。
当たれば　一撃で　ひんしに　する。"
horn-drill,ultra-sun-ultra-moon,zh-hans,"用旋转的角
刺入对手进行攻击。
只要命中就会一击濒死。"
horn-drill,ultra-sun-ultra-moon,es-419,"Ataque con un cuerno giratorio que fulmina de un
solo golpe al objetivo si lo alcanza."
horn-drill,lets-go-pikachu-lets-go-eevee,ja-hrkt,"かいてんする　つのを
あいてに　つきさして　こうげきする。
あたれば　いちげきで　ひんしに　する。"
